trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
"582.TA.92-11-j22-1.4.R","05:04:00","05:04:00","8592829-3",1,0,0
"582.TA.92-11-j22-1.4.R","05:05:00","05:05:00","8592778-2",2,0,0
"582.TA.92-11-j22-1.4.R","05:06:00","05:06:00","8592894-4",3,0,0
"582.TA.92-11-j22-1.4.R","05:08:00","05:08:00","8592849-3",4,0,0
"582.TA.92-11-j22-1.4.R","05:08:00","05:08:00","8592806-2",5,0,0
"582.TA.92-11-j22-1.4.R","05:09:00","05:09:00","8592813-2",6,0,0
"582.TA.92-11-j22-1.4.R","05:11:00","05:11:00","8592793-1",7,0,0
"582.TA.92-11-j22-1.4.R","05:12:00","05:12:00","8592682-1",8,0,0
"582.TA.92-11-j22-1.4.R","05:13:00","05:13:00","8592674-4",9,0,0
"582.TA.92-11-j22-1.4.R","05:15:00","05:15:00","8592669-2",10,0,0
"582.TA.92-11-j22-1.4.R","05:17:00","05:17:00","8587037-4",11,0,0
"582.TA.92-11-j22-1.4.R","05:18:00","05:18:00","8592667-1",12,0,0
"582.TA.92-11-j22-1.4.R","05:19:00","05:19:00","8592680-2",13,0,0
"582.TA.92-11-j22-1.4.R","05:20:00","05:20:00","8592822-2",14,0,0
"582.TA.92-11-j22-1.4.R","05:21:00","05:21:00","8592920-2",15,0,0
"582.TA.92-11-j22-1.4.R","05:23:00","05:23:00","8592891-2",16,0,0
"582.TA.92-11-j22-1.4.R","05:25:00","05:25:00","8587062-1",17,0,0
"582.TA.92-11-j22-1.4.R","05:27:00","05:27:00","8592904-1",18,0,0
"582.TA.92-11-j22-1.4.R","05:28:00","05:28:00","8592816-4",19,0,0
"582.TA.92-11-j22-1.4.R","05:30:00","05:30:00","8592802-4",20,0,0
"582.TA.92-11-j22-1.4.R","05:31:00","05:31:00","8592928-1",21,0,0
"582.TA.92-11-j22-1.4.R","05:32:00","05:32:00","8592903-4",22,0,0
"582.TA.92-11-j22-1.4.R","05:33:00","05:33:00","8592832-2",23,0,0
"582.TA.92-11-j22-1.4.R","05:34:00","05:34:00","8592867-1",24,0,0
"582.TA.92-11-j22-1.4.R","05:35:00","05:35:00","8592914-2",25,0,0
"582.TA.92-11-j22-1.4.R","05:36:00","05:36:00","8587058-4",26,0,0
"582.TA.92-11-j22-1.4.R","05:36:00","05:36:00","8592895-1",27,0,0
"582.TA.92-11-j22-1.4.R","05:38:00","05:38:00","8592843-1",28,0,0
"180.TA.92-19-j22-1.4.H","23:56:00","23:56:00","8593177-1",1,0,0
"180.TA.92-19-j22-1.4.H","23:56:00","23:56:00","8593176-1",2,0,0
"180.TA.92-19-j22-1.4.H","23:57:00","23:57:00","8593175-1",3,0,0
"180.TA.92-19-j22-1.4.H","23:58:00","23:58:00","8593150-2",4,0,0
"180.TA.92-19-j22-1.4.H","23:59:00","23:59:00","8593155-2",5,0,0
"180.TA.92-19-j22-1.4.H","24:01:00","24:01:00","8593161-1",6,0,0
"180.TA.92-19-j22-1.4.H","24:02:00","24:02:00","8593144-3",7,0,0
"180.TA.92-19-j22-1.4.H","24:03:00","24:03:00","8593152-1",8,0,0
"180.TA.92-19-j22-1.4.H","24:04:00","24:04:00","8595020-2",9,0,0
"180.TA.92-19-j22-1.4.H","24:06:00","24:06:00","8592835-1",10,0,0
"180.TA.92-19-j22-1.4.H","24:07:00","24:07:00","8592802-1",11,0,0
"180.TA.92-19-j22-1.4.H","24:08:00","24:08:00","8592818-2",12,0,0
"180.TA.92-19-j22-1.4.H","24:09:00","24:09:00","8592890-2",13,0,0
"180.TA.92-19-j22-1.4.H","24:11:00","24:11:00","8587057-8",14,0,0
"180.TA.92-19-j22-1.4.H","24:12:00","24:12:00","8592812-2",15,0,0
"180.TA.92-19-j22-1.4.H","24:14:00","24:14:00","8587387-6",16,0,0
"180.TA.92-19-j22-1.4.H","24:16:00","24:16:00","8595022-1",17,0,0
"180.TA.92-19-j22-1.4.H","24:17:00","24:17:00","8592804-1",18,0,0
"180.TA.92-19-j22-1.4.H","24:19:00","24:19:00","8592868-1",19,0,0
"180.TA.92-19-j22-1.4.H","24:21:00","24:21:00","8592908-2",20,0,0
"180.TA.92-19-j22-1.4.H","24:22:00","24:22:00","8587062-2",21,0,0
"180.TA.92-19-j22-1.4.H","24:24:00","24:24:00","8592980-1",22,0,0
"180.TA.92-19-j22-1.4.H","24:25:00","24:25:00","8592997-2",23,0,0
"180.TA.92-19-j22-1.4.H","24:26:00","24:26:00","8592979-2",24,0,0
"180.TA.92-19-j22-1.4.H","24:27:00","24:27:00","8592978-4",25,0,0
"180.TA.92-19-j22-1.4.H","24:28:00","24:28:00","8592976-1",26,0,0
"180.TA.92-19-j22-1.4.H","24:29:00","24:29:00","8593038-2",27,0,0
"180.TA.92-19-j22-1.4.H","24:30:00","24:30:00","8593032-1",28,0,0
"180.TA.92-19-j22-1.4.H","24:31:00","24:31:00","8593030-1",29,0,0
"708.TA.92-19-j22-1.7.R","24:02:00","24:02:00","8593030-1",1,0,0
"708.TA.92-19-j22-1.7.R","24:02:00","24:02:00","8593037-1",2,0,0
"708.TA.92-19-j22-1.7.R","24:03:00","24:03:00","8593032-2",3,0,0
"708.TA.92-19-j22-1.7.R","24:04:00","24:04:00","8593038-1",4,0,0
"708.TA.92-19-j22-1.7.R","24:05:00","24:05:00","8592976-2",5,0,0
"708.TA.92-19-j22-1.7.R","24:06:00","24:06:00","8592978-3",6,0,0
"708.TA.92-19-j22-1.7.R","24:07:00","24:07:00","8592979-1",7,0,0
"708.TA.92-19-j22-1.7.R","24:08:00","24:08:00","8592997-1",8,0,0
"708.TA.92-19-j22-1.7.R","24:08:00","24:08:00","8592980-2",9,0,0
"708.TA.92-19-j22-1.7.R","24:11:00","24:11:00","8587062-4",10,0,0
"708.TA.92-19-j22-1.7.R","24:13:00","24:13:00","8592908-3",11,0,0
"708.TA.92-19-j22-1.7.R","24:14:00","24:14:00","8592868-2",12,0,0
"708.TA.92-19-j22-1.7.R","24:15:00","24:15:00","8592782-1",13,0,0
"708.TA.92-19-j22-1.7.R","24:16:00","24:16:00","8592804-2",14,0,0
"708.TA.92-19-j22-1.7.R","24:17:00","24:17:00","8595022-2",15,0,0
"708.TA.92-19-j22-1.7.R","24:19:00","24:19:00","8587387-2",16,0,0
"708.TA.92-19-j22-1.7.R","24:21:00","24:21:00","8592812-3",17,0,0
"708.TA.92-19-j22-1.7.R","24:23:00","24:23:00","8587057-1",18,0,0
"708.TA.92-19-j22-1.7.R","24:25:00","24:25:00","8592890-1",19,0,0
"708.TA.92-19-j22-1.7.R","24:26:00","24:26:00","8592818-1",20,0,0
"708.TA.92-19-j22-1.7.R","24:28:00","24:28:00","8592802-2",21,0,0
"708.TA.92-19-j22-1.7.R","24:29:00","24:29:00","8592835-2",22,0,0
"708.TA.92-19-j22-1.7.R","24:30:00","24:30:00","8595020-1",23,0,0
"708.TA.92-19-j22-1.7.R","24:32:00","24:32:00","8593152-2",24,0,0
"708.TA.92-19-j22-1.7.R","24:33:00","24:33:00","8593144-1",25,0,0
"708.TA.92-19-j22-1.7.R","24:34:00","24:34:00","8593161-2",26,0,0
"708.TA.92-19-j22-1.7.R","24:36:00","24:36:00","8593155-1",27,0,0
"708.TA.92-19-j22-1.7.R","24:37:00","24:37:00","8593150-1",28,0,0
"708.TA.92-19-j22-1.7.R","24:38:00","24:38:00","8593175-2",29,0,0
"708.TA.92-19-j22-1.7.R","24:39:00","24:39:00","8593176-1",30,0,0
"708.TA.92-19-j22-1.7.R","24:40:00","24:40:00","8593177-1",31,0,0
"830.TA.92-1-j22-1.6.R","05:11:00","05:11:00","8592843-2",1,0,0
"830.TA.92-1-j22-1.6.R","05:12:00","05:12:00","8592902-2",2,0,0
"830.TA.92-1-j22-1.6.R","05:13:00","05:13:00","8592803-1",3,0,0
"830.TA.92-1-j22-1.6.R","05:15:00","05:15:00","8592830-1",4,0,0
"830.TA.92-1-j22-1.6.R","05:16:00","05:16:00","8592871-1",5,0,0
"830.TA.92-1-j22-1.6.R","05:17:00","05:17:00","8592866-1",6,0,0
"830.TA.92-1-j22-1.6.R","05:17:00","05:17:00","8592777-1",7,0,0
"830.TA.92-1-j22-1.6.R","05:20:00","05:20:00","8587057-4",8,0,0
"830.TA.92-1-j22-1.6.R","05:21:00","05:21:00","8592841-2",9,0,0
"830.TA.92-1-j22-1.6.R","05:23:00","05:23:00","8592906-4",10,0,0
"830.TA.92-1-j22-1.6.R","05:25:00","05:25:00","8592804-3",11,0,0
"830.TA.92-1-j22-1.6.R","05:26:00","05:26:00","8592819-1",12,0,0
"830.TA.92-1-j22-1.6.R","05:28:00","05:28:00","8592887-1",13,0,0
"830.TA.92-1-j22-1.6.R","05:29:00","05:29:00","8592848-1",14,0,0
"830.TA.92-1-j22-1.6.R","05:30:00","05:30:00","8592837-2",15,0,0
"830.TA.92-1-j22-1.6.R","05:30:00","05:30:00","8592805-1",16,0,0
"830.TA.92-1-j22-1.6.R","05:32:00","05:32:00","8592878-1",17,0,0
"830.TA.92-1-j22-1.6.R","05:33:00","05:33:00","8592810-1",18,0,0
"830.TA.92-1-j22-1.6.R","05:34:00","05:34:00","8592870-1",19,0,0
"830.TA.92-1-j22-1.6.R","05:36:00","05:36:00","8592910-3",20,0,0
"830.TA.92-1-j22-1.6.R","05:38:00","05:38:00","8592773-1",21,0,0
"830.TA.92-1-j22-1.6.R","05:39:00","05:39:00","8592865-2",22,0,0
"830.TA.92-1-j22-1.6.R","05:41:00","05:41:00","8507347-2",23,0,0
"830.TA.92-1-j22-1.6.R","05:42:00","05:42:00","8507355-1",24,0,0
"830.TA.92-1-j22-1.6.R","05:43:00","05:43:00","8587384-2",25,0,0
"830.TA.92-1-j22-1.6.R","05:44:00","05:44:00","8592743-1",26,0,0
"830.TA.92-1-j22-1.6.R","05:45:00","05:45:00","8592703-1",27,0,0
"830.TA.92-1-j22-1.6.R","05:45:00","05:45:00","8592695-2",28,0,0
"830.TA.92-1-j22-1.6.R","05:46:00","05:46:00","8592705-1",29,0,0
"830.TA.92-1-j22-1.6.R","05:46:00","05:46:00","8592693-1",30,0,0
"830.TA.92-1-j22-1.6.R","05:47:00","05:47:00","8592697-2",31,0,0
"830.TA.92-1-j22-1.6.R","05:47:00","05:47:00","8592700-2",32,0,0
"830.TA.92-1-j22-1.6.R","05:49:00","05:49:00","8592711-4",33,0,0
"830.TA.92-1-j22-1.6.R","05:50:00","05:50:00","8509315-1",34,0,0
"830.TA.92-1-j22-1.6.R","05:50:00","05:50:00","8509319-2",35,0,0
"830.TA.92-1-j22-1.6.R","05:51:00","05:51:00","8509321-2",36,0,0
"830.TA.92-1-j22-1.6.R","05:52:00","05:52:00","8593114-2",37,0,0
"830.TA.92-1-j22-1.6.R","05:53:00","05:53:00","8593109-2",38,0,0
"830.TA.92-1-j22-1.6.R","05:54:00","05:54:00","8593113-3",39,0,0
"279.TA.92-1-j22-1.3.H","06:16:00","06:16:00","8593113-3",1,0,0
"279.TA.92-1-j22-1.3.H","06:16:00","06:16:00","8593109-1",2,0,0
"279.TA.92-1-j22-1.3.H","06:17:00","06:17:00","8593114-1",3,0,0
"279.TA.92-1-j22-1.3.H","06:18:00","06:18:00","8509321-1",4,0,0
"279.TA.92-1-j22-1.3.H","06:19:00","06:19:00","8509319-1",5,0,0
"279.TA.92-1-j22-1.3.H","06:20:00","06:20:00","8509315-2",6,0,0
"279.TA.92-1-j22-1.3.H","06:21:00","06:21:00","8592711-5",7,0,0
"279.TA.92-1-j22-1.3.H","06:22:00","06:22:00","8592700-1",8,0,0
"279.TA.92-1-j22-1.3.H","06:23:00","06:23:00","8592697-1",9,0,0
"279.TA.92-1-j22-1.3.H","06:24:00","06:24:00","8592693-2",10,0,0
"279.TA.92-1-j22-1.3.H","06:24:00","06:24:00","8592705-2",11,0,0
"279.TA.92-1-j22-1.3.H","06:25:00","06:25:00","8592695-1",12,0,0
"279.TA.92-1-j22-1.3.H","06:26:00","06:26:00","8592703-2",13,0,0
"279.TA.92-1-j22-1.3.H","06:26:00","06:26:00","8592743-2",14,0,0
"279.TA.92-1-j22-1.3.H","06:27:00","06:27:00","8587384-4",15,0,0
"279.TA.92-1-j22-1.3.H","06:29:00","06:29:00","8507355-2",16,0,0
"279.TA.92-1-j22-1.3.H","06:30:00","06:30:00","8507347-1",17,0,0
"279.TA.92-1-j22-1.3.H","06:32:00","06:32:00","8592865-1",18,0,0
"279.TA.92-1-j22-1.3.H","06:33:00","06:33:00","8592773-2",19,0,0
"279.TA.92-1-j22-1.3.H","06:36:00","06:36:00","8592910-2",20,0,0
"279.TA.92-1-j22-1.3.H","06:37:00","06:37:00","8592912-1",21,0,0
"279.TA.92-1-j22-1.3.H","06:37:00","06:37:00","8592824-1",22,0,0
"279.TA.92-1-j22-1.3.H","06:39:00","06:39:00","8592805-2",23,0,0
"279.TA.92-1-j22-1.3.H","06:40:00","06:40:00","8592837-3",24,0,0
"279.TA.92-1-j22-1.3.H","06:42:00","06:42:00","8592881-1",25,0,0
"279.TA.92-1-j22-1.3.H","06:43:00","06:43:00","8587907-1",26,0,0
"279.TA.92-1-j22-1.3.H","06:45:00","06:45:00","8592804-5",27,0,0
"279.TA.92-1-j22-1.3.H","06:47:00","06:47:00","8592906-1",28,0,0
"279.TA.92-1-j22-1.3.H","06:50:00","06:50:00","8592831-1",29,0,0
"279.TA.92-1-j22-1.3.H","06:52:00","06:52:00","8587057-5",30,0,0
"279.TA.92-1-j22-1.3.H","06:53:00","06:53:00","8592866-2",31,0,0
"279.TA.92-1-j22-1.3.H","06:54:00","06:54:00","8592871-2",32,0,0
"279.TA.92-1-j22-1.3.H","06:55:00","06:55:00","8592830-2",33,0,0
"279.TA.92-1-j22-1.3.H","06:56:00","06:56:00","8592803-2",34,0,0
"279.TA.92-1-j22-1.3.H","06:57:00","06:57:00","8592902-1",35,0,0
"279.TA.92-1-j22-1.3.H","06:58:00","06:58:00","8592843-2",36,0,0
"4.TA.92-20-A-j22-1.2.H","06:16:00","06:16:00","8592885-1",1,0,0
"4.TA.92-20-A-j22-1.2.H","06:17:00","06:17:00","8587387-2",2,0,0
"4.TA.92-20-A-j22-1.2.H","06:18:00","06:18:00","8592812-3",3,0,0
"4.TA.92-20-A-j22-1.2.H","06:21:00","06:21:00","8587057-6",4,0,0
"4.TA.92-20-A-j22-1.2.H","06:22:00","06:22:00","8592888-1",5,0,0
"4.TA.92-20-A-j22-1.2.H","06:23:00","06:23:00","8592916-1",6,0,0
"4.TA.92-20-A-j22-1.2.H","06:24:00","06:24:00","8592917-3",7,0,0
"4.TA.92-20-A-j22-1.2.H","06:25:00","06:25:00","8587058-7",8,0,0
"4.TA.92-20-A-j22-1.2.H","06:26:00","06:26:00","8588196-1",9,0,0
"4.TA.92-20-A-j22-1.2.H","06:27:00","06:27:00","8592847-2",10,0,0
"4.TA.92-20-A-j22-1.2.H","06:27:00","06:27:00","8593078-1",11,0,0
"4.TA.92-20-A-j22-1.2.H","06:28:00","06:28:00","8587084-2",12,0,0
"4.TA.92-20-A-j22-1.2.H","06:29:00","06:29:00","8593077-1",13,0,0
"4.TA.92-20-A-j22-1.2.H","06:30:00","06:30:00","8593076-2",14,0,0
"4.TA.92-20-A-j22-1.2.H","06:31:00","06:31:00","8587039-4",15,0,0
"4.TA.92-20-A-j22-1.2.H","06:31:00","06:31:00","8593074-1",16,0,0
"4.TA.92-20-A-j22-1.2.H","06:32:00","06:32:00","8593075-2",17,0,0
"4.TA.92-20-A-j22-1.2.H","06:32:00","06:32:00","8592946-1",18,0,0
"4.TA.92-20-A-j22-1.2.H","06:33:00","06:33:00","8592647-1",19,0,0
"4.TA.92-20-A-j22-1.2.H","06:33:00","06:33:00","8592645-2",20,0,0
"4.TA.92-20-A-j22-1.2.H","06:35:00","06:35:00","8587048-2",21,0,0
"4.TA.92-20-A-j22-1.2.H","06:36:00","06:36:00","8592649-1",22,0,0
"341.TA.92-20-A-j22-1.3.R","22:43:00","22:43:00","8592649-3",1,0,0
"341.TA.92-20-A-j22-1.3.R","22:44:00","22:44:00","8587048-1",2,0,0
"341.TA.92-20-A-j22-1.3.R","22:45:00","22:45:00","8592645-1",3,0,0
"341.TA.92-20-A-j22-1.3.R","22:46:00","22:46:00","8592647-2",4,0,0
"341.TA.92-20-A-j22-1.3.R","22:47:00","22:47:00","8592946-4",5,0,0
"341.TA.92-20-A-j22-1.3.R","22:47:00","22:47:00","8593075-1",6,0,0
"341.TA.92-20-A-j22-1.3.R","22:48:00","22:48:00","8593074-2",7,0,0
"341.TA.92-20-A-j22-1.3.R","22:49:00","22:49:00","8587039-2",8,0,0
"341.TA.92-20-A-j22-1.3.R","22:49:00","22:49:00","8593076-1",9,0,0
"341.TA.92-20-A-j22-1.3.R","22:50:00","22:50:00","8593077-2",10,0,0
"341.TA.92-20-A-j22-1.3.R","22:51:00","22:51:00","8587084-1",11,0,0
"341.TA.92-20-A-j22-1.3.R","22:52:00","22:52:00","8593078-2",12,0,0
"341.TA.92-20-A-j22-1.3.R","22:52:00","22:52:00","8592847-1",13,0,0
"341.TA.92-20-A-j22-1.3.R","22:53:00","22:53:00","8588196-2",14,0,0
"341.TA.92-20-A-j22-1.3.R","22:55:00","22:55:00","8587058-1",15,0,0
"341.TA.92-20-A-j22-1.3.R","22:55:00","22:55:00","8592917-1",16,0,0
"341.TA.92-20-A-j22-1.3.R","22:57:00","22:57:00","8592916-2",17,0,0
"341.TA.92-20-A-j22-1.3.R","22:58:00","22:58:00","8592888-2",18,0,0
"341.TA.92-20-A-j22-1.3.R","23:00:00","23:00:00","1401097-2",19,0,0
"341.TA.92-20-A-j22-1.3.R","23:02:00","23:02:00","8592812-2",20,0,0
"341.TA.92-20-A-j22-1.3.R","23:04:00","23:04:00","8587387-6",21,0,0
"341.TA.92-20-A-j22-1.3.R","23:04:00","23:04:00","8592794-1",22,0,0
"341.TA.92-20-A-j22-1.3.R","23:05:00","23:05:00","8592885-1",23,0,0
"1.TA.92-21-A-j22-1.1.H","24:17:00","24:17:00","8593030-1",1,0,0
"1.TA.92-21-A-j22-1.1.H","24:17:00","24:17:00","8593037-1",2,0,0
"1.TA.92-21-A-j22-1.1.H","24:18:00","24:18:00","8593032-2",3,0,0
"1.TA.92-21-A-j22-1.1.H","24:18:00","24:18:00","8593038-1",4,0,0
"1.TA.92-21-A-j22-1.1.H","24:20:00","24:20:00","8592976-2",5,0,0
"1.TA.92-21-A-j22-1.1.H","24:20:00","24:20:00","8592986-2",6,0,0
"1.TA.92-21-A-j22-1.1.H","24:22:00","24:22:00","8592975-1",7,0,0
"1.TA.92-21-A-j22-1.1.H","24:22:00","24:22:00","8587418-5",8,0,0
"1.TA.92-21-A-j22-1.1.H","24:24:00","24:24:00","8587082-1",9,0,0
"1.TA.92-21-A-j22-1.1.H","24:26:00","24:26:00","8589098-2",10,0,0
"1.TA.92-21-A-j22-1.1.H","24:28:00","24:28:00","8592679-4",11,0,0
"1.TA.92-21-A-j22-1.1.H","24:30:00","24:30:00","8588802-2",12,0,0
"1.TA.92-21-A-j22-1.1.H","24:31:00","24:31:00","8587037-5",13,0,0
"1.TA.92-21-A-j22-1.1.H","24:33:00","24:33:00","8587437-1",14,0,0
"396.TA.92-21-A-j22-1.2.R","04:55:00","04:55:00","8587437-1",1,0,0
"396.TA.92-21-A-j22-1.2.R","04:56:00","04:56:00","8587037-3",2,0,0
"396.TA.92-21-A-j22-1.2.R","04:58:00","04:58:00","8588802-4",3,0,0
"396.TA.92-21-A-j22-1.2.R","05:00:00","05:00:00","8592679-1",4,0,0
"396.TA.92-21-A-j22-1.2.R","05:02:00","05:02:00","8589098-1",5,0,0
"396.TA.92-21-A-j22-1.2.R","05:04:00","05:04:00","8587082-3",6,0,0
"396.TA.92-21-A-j22-1.2.R","05:06:00","05:06:00","8587418-4",7,0,0
"396.TA.92-21-A-j22-1.2.R","05:07:00","05:07:00","8592986-1",8,0,0
"396.TA.92-21-A-j22-1.2.R","05:08:00","05:08:00","8592976-1",9,0,0
"396.TA.92-21-A-j22-1.2.R","05:08:00","05:08:00","8593038-2",10,0,0
"396.TA.92-21-A-j22-1.2.R","05:09:00","05:09:00","8593032-1",11,0,0
"396.TA.92-21-A-j22-1.2.R","05:10:00","05:10:00","8593030-1",12,0,0
"14.TA.92-22-A-j22-1.3.H","20:55:00","20:55:00","8592843-1",1,0,0
"14.TA.92-22-A-j22-1.3.H","20:56:00","20:56:00","8592895-2",2,0,0
"14.TA.92-22-A-j22-1.3.H","20:57:00","20:57:00","8587058-6",3,0,0
"14.TA.92-22-A-j22-1.3.H","20:59:00","20:59:00","8588196-3",4,0,0
"14.TA.92-22-A-j22-1.3.H","21:00:00","21:00:00","8592788-1",5,0,0
"14.TA.92-22-A-j22-1.3.H","21:00:00","21:00:00","8587904-2",6,0,0
"14.TA.92-22-A-j22-1.3.H","21:02:00","21:02:00","8592945-1",7,0,0
"14.TA.92-22-A-j22-1.3.H","21:03:00","21:03:00","8503331-1",8,0,0
"14.TA.92-22-A-j22-1.3.H","21:04:00","21:04:00","8592852-1",9,0,0
"14.TA.92-22-A-j22-1.3.H","21:05:00","21:05:00","8592911-2",10,0,0
"14.TA.92-22-A-j22-1.3.H","21:06:00","21:06:00","8592880-1",11,0,0
"14.TA.92-22-A-j22-1.3.H","21:07:00","21:07:00","8592861-2",12,0,0
"14.TA.92-22-A-j22-1.3.H","21:08:00","21:08:00","8592913-3",13,0,0
"14.TA.92-22-A-j22-1.3.H","21:10:00","21:10:00","8592855-1",14,0,0
"14.TA.92-22-A-j22-1.3.H","21:11:00","21:11:00","8592809-2",15,0,0
"14.TA.92-22-A-j22-1.3.H","21:12:00","21:12:00","8592791-3",16,0,0
"14.TA.92-22-A-j22-1.3.H","21:13:00","21:13:00","8592826-1",17,0,0
"14.TA.92-22-A-j22-1.3.H","21:15:00","21:15:00","8595020-1",18,0,0
"14.TA.92-22-A-j22-1.3.H","21:16:00","21:16:00","8593152-2",19,0,0
"14.TA.92-22-A-j22-1.3.H","21:18:00","21:18:00","8593138-2",20,0,0
"14.TA.92-22-A-j22-1.3.H","21:20:00","21:20:00","8592978-1",21,0,0
"14.TA.92-22-A-j22-1.3.H","21:22:00","21:22:00","8592975-1",22,0,0
"14.TA.92-22-A-j22-1.3.H","21:23:00","21:23:00","8587418-5",23,0,0
"14.TA.92-22-A-j22-1.3.H","21:24:00","21:24:00","8592993-2",24,0,0
"14.TA.92-22-A-j22-1.3.H","21:26:00","21:26:00","8592983-2",25,0,0
"14.TA.92-22-A-j22-1.3.H","21:26:00","21:26:00","8592991-2",26,0,0
"14.TA.92-22-A-j22-1.3.H","21:28:00","21:28:00","8592988-4",27,0,0
"14.TA.92-22-A-j22-1.3.H","21:29:00","21:29:00","8592982-1",28,0,0
"14.TA.92-22-A-j22-1.3.H","21:31:00","21:31:00","8592998-1",29,0,0
"14.TA.92-22-A-j22-1.3.H","21:32:00","21:32:00","8592984-2",30,0,0
"14.TA.92-22-A-j22-1.3.H","21:32:00","21:32:00","8593061-2",31,0,0
"14.TA.92-22-A-j22-1.3.H","21:33:00","21:33:00","8593054-1",32,0,0
"14.TA.92-22-A-j22-1.3.H","21:33:00","21:33:00","8593056-2",33,0,0
"14.TA.92-22-A-j22-1.3.H","21:34:00","21:34:00","8593065-1",34,0,0
"14.TA.92-22-A-j22-1.3.H","21:34:00","21:34:00","8593073-1",35,0,0
"432.TA.92-22-A-j22-1.8.R","06:10:00","06:10:00","8593073-1",1,0,0
"432.TA.92-22-A-j22-1.8.R","06:11:00","06:11:00","8593065-2",2,0,0
"432.TA.92-22-A-j22-1.8.R","06:12:00","06:12:00","8593056-1",3,0,0
"432.TA.92-22-A-j22-1.8.R","06:13:00","06:13:00","8593054-2",4,0,0
"432.TA.92-22-A-j22-1.8.R","06:13:00","06:13:00","8593061-1",5,0,0
"432.TA.92-22-A-j22-1.8.R","06:14:00","06:14:00","8592984-1",6,0,0
"432.TA.92-22-A-j22-1.8.R","06:15:00","06:15:00","8592998-2",7,0,0
"432.TA.92-22-A-j22-1.8.R","06:16:00","06:16:00","8592982-3",8,0,0
"432.TA.92-22-A-j22-1.8.R","06:17:00","06:18:00","8592988-3",9,0,0
"432.TA.92-22-A-j22-1.8.R","06:19:00","06:19:00","8592991-1",10,0,0
"432.TA.92-22-A-j22-1.8.R","06:20:00","06:20:00","8592983-3",11,0,0
"432.TA.92-22-A-j22-1.8.R","06:21:00","06:21:00","8592993-1",12,0,0
"432.TA.92-22-A-j22-1.8.R","06:22:00","06:22:00","8587418-3",13,0,0
"432.TA.92-22-A-j22-1.8.R","06:23:00","06:23:00","8592975-2",14,0,0
"432.TA.92-22-A-j22-1.8.R","06:24:00","06:24:00","8592978-2",15,0,0
"432.TA.92-22-A-j22-1.8.R","06:26:00","06:26:00","8593138-3",16,0,0
"432.TA.92-22-A-j22-1.8.R","06:28:00","06:28:00","8593152-1",17,0,0
"432.TA.92-22-A-j22-1.8.R","06:29:00","06:29:00","8595020-2",18,0,0
"432.TA.92-22-A-j22-1.8.R","06:31:00","06:31:00","8592826-2",19,0,0
"432.TA.92-22-A-j22-1.8.R","06:32:00","06:32:00","8592791-4",20,0,0
"432.TA.92-22-A-j22-1.8.R","06:33:00","06:33:00","8592809-1",21,0,0
"432.TA.92-22-A-j22-1.8.R","06:33:00","06:33:00","8592855-2",22,0,0
"432.TA.92-22-A-j22-1.8.R","06:34:00","06:34:00","8592913-2",23,0,0
"432.TA.92-22-A-j22-1.8.R","06:35:00","06:35:00","8592861-1",24,0,0
"432.TA.92-22-A-j22-1.8.R","06:36:00","06:36:00","8592880-2",25,0,0
"432.TA.92-22-A-j22-1.8.R","06:36:00","06:36:00","8592911-1",26,0,0
"432.TA.92-22-A-j22-1.8.R","06:37:00","06:37:00","8592852-2",27,0,0
"432.TA.92-22-A-j22-1.8.R","06:38:00","06:38:00","8503331-2",28,0,0
"432.TA.92-22-A-j22-1.8.R","06:39:00","06:39:00","8592945-3",29,0,0
"432.TA.92-22-A-j22-1.8.R","06:41:00","06:41:00","8587904-3",30,0,0
"432.TA.92-22-A-j22-1.8.R","06:42:00","06:42:00","8592788-2",31,0,0
"432.TA.92-22-A-j22-1.8.R","06:42:00","06:42:00","8588196-5",32,0,0
"432.TA.92-22-A-j22-1.8.R","06:44:00","06:44:00","8587058-4",33,0,0
"432.TA.92-22-A-j22-1.8.R","06:45:00","06:45:00","8592895-1",34,0,0
"432.TA.92-22-A-j22-1.8.R","06:46:00","06:46:00","8592843-1",35,0,0
"383.TA.92-23-j22-1.2.R","24:00:00","24:00:00","8587037-2",1,0,0
"383.TA.92-23-j22-1.2.R","24:02:00","24:02:00","8588802-3",2,0,0
"383.TA.92-23-j22-1.2.R","24:03:00","24:03:00","8587075-5",3,0,0
"383.TA.92-23-j22-1.2.R","24:05:00","24:05:00","8592992-1",4,0,0
"383.TA.92-23-j22-1.2.R","24:06:00","24:06:00","8592988-3",5,0,0
"383.TA.92-23-j22-1.2.R","24:07:00","24:07:00","8592991-1",6,0,0
"383.TA.92-23-j22-1.2.R","24:08:00","24:08:00","8592983-3",7,0,0
"383.TA.92-23-j22-1.2.R","24:10:00","24:10:00","8592993-1",8,0,0
"383.TA.92-23-j22-1.2.R","24:11:00","24:11:00","8587418-3",9,0,0
"383.TA.92-23-j22-1.2.R","24:11:00","24:11:00","8592975-2",10,0,0
"383.TA.92-23-j22-1.2.R","24:13:00","24:13:00","8592978-2",11,0,0
"383.TA.92-23-j22-1.2.R","24:15:00","24:15:00","8593138-3",12,0,0
"383.TA.92-23-j22-1.2.R","24:17:00","24:17:00","8593144-1",13,0,0
"383.TA.92-23-j22-1.2.R","24:18:00","24:18:00","8593161-2",14,0,0
